날짜,Negative,Positive,X_t,nsi
2022/05/02,1752.0,776.0,-0.3860759493670886,98.976
2022/05/03,1730.0,922.0,-0.3046757164404223,103.041
2022/05/04,1258.0,899.0,-0.1664348632359759,109.937
2022/05/05,1466.0,884.0,-0.2476595744680851,105.865
2022/05/06,1582.0,818.0,-0.3183333333333333,102.324
2022/05/07,1614.0,818.0,-0.3273026315789473,101.873
2022/05/08,1547.0,643.0,-0.4127853881278538,97.587
2022/05/09,1623.0,761.0,-0.3615771812080537,100.158
2022/05/10,1600.0,641.0,-0.4279339580544399,96.826
2022/05/11,1467.0,564.0,-0.4446085672082718,95.992
2022/05/12,1416.0,602.0,-0.4033696729435084,98.071
2022/05/13,1172.0,584.0,-0.3348519362186788,101.523
2022/05/14,1129.0,583.0,-0.3189252336448598,102.324
2022/05/15,1230.0,598.0,-0.3457330415754923,100.969
2022/05/16,1137.0,466.0,-0.4185901434809732,97.289
2022/05/17,1136.0,427.0,-0.4536148432501599,95.522
2022/05/18,1034.0,499.0,-0.3489889106327462,100.82
2022/05/19,814.0,452.0,-0.2859399684044234,104.012
2022/05/20,1086.0,466.0,-0.3994845360824742,98.252
2022/05/21,1118.0,461.0,-0.4160861304623179,97.412
2022/05/22,1019.0,438.0,-0.3987645847632121,98.294
2022/05/23,855.0,394.0,-0.3690952762209767,99.804
2022/05/24,992.0,482.0,-0.3459972862957937,100.98
2022/05/25,1105.0,527.0,-0.3541666666666667,100.562
2022/05/26,1105.0,540.0,-0.3434650455927052,101.108
2022/05/27,839.0,516.0,-0.2383763837638376,106.468
2022/05/28,863.0,536.0,-0.2337383845604002,106.695
2022/05/29,878.0,529.0,-0.248045486851457,105.955
2022/05/30,1007.0,600.0,-0.25326695706285,105.681
2022/05/31,807.0,491.0,-0.2434514637904468,106.175
2022/06/01,688.0,366.0,-0.3055028462998102,102.992
2022/06/02,880.0,493.0,-0.2818645302257829,104.199
2022/06/03,891.0,496.0,-0.2847873107426099,104.045
2022/06/04,828.0,486.0,-0.2602739726027397,105.297
2022/06/05,773.0,488.0,-0.2260111022997621,107.049
2022/06/06,661.0,430.0,-0.2117323556370302,107.771
2022/06/07,591.0,426.0,-0.1622418879056047,110.297
2022/06/08,625.0,436.0,-0.17813383600377,109.462
2022/06/09,442.0,394.0,-0.0574162679425837,115.622
2022/06/10,427.0,391.0,-0.0440097799511002,116.253
2022/06/11,452.0,377.0,-0.0904704463208685,113.83
2022/06/12,513.0,439.0,-0.0777310924369747,114.44
2022/06/13,743.0,550.0,-0.1492652745552977,110.755
2022/06/14,853.0,619.0,-0.1589673913043478,110.238
2022/06/15,997.0,701.0,-0.1743227326266195,109.435
2022/06/16,1178.0,928.0,-0.1187084520417853,112.253
2022/06/17,1388.0,1040.0,-0.14332784184514,110.97
2022/06/18,1400.0,1051.0,-0.142390860873113,110.994
2022/06/19,1352.0,995.0,-0.1521090754154239,110.476
2022/06/20,1462.0,921.0,-0.2270247587075115,106.635
2022/06/21,1436.0,850.0,-0.2563429571303587,105.129
2022/06/22,1260.0,788.0,-0.23046875,106.445
2022/06/23,1153.0,475.0,-0.4164619164619164,96.917
2022/06/24,922.0,347.0,-0.4531126871552403,95.043
2022/06/25,900.0,345.0,-0.4457831325301205,95.425
2022/06/26,881.0,330.0,-0.4549958711808423,94.958
2022/06/27,696.0,429.0,-0.2373333333333333,106.137
2022/06/28,759.0,474.0,-0.2311435523114355,106.447
2022/06/29,762.0,452.0,-0.2553542009884679,105.195
2022/06/30,769.0,447.0,-0.2648026315789473,104.703
